"","X","FISHSET_ID","SET_NO","TRIP","DATE_TIME3","SOAKMINP3P1","DEPTH","LATITUDE","LONGITUDE","YEAR","STATION","STRATUM_ID","NAFAREA_ID","Vess_fact","NUM_HOOK_HAUL","total_other_species","total_target_species","avg_weight"
"3534",3534,100257601,1,"J15-0182","2015-06-01 17:45:00",373,136,44.82617,-61.32033,2015,68,"1","4WE",67,1000,1,6,15.5
"3535",3535,100257602,2,"J15-0182","2015-06-01 20:05:00",469,173.5,44.84283,-61.2125,2015,377,"1","4WD",67,1000,0,4,16.75
"3536",3536,100257603,3,"J15-0182","2015-06-01 22:18:00",558,190,44.89033,-61.11883,2015,67,"1","4WD",67,1000,4,11,25.5454545454545
"3537",3537,100257604,4,"J15-0182","2015-06-02 16:22:00",472,127,44.6405,-60.97717,2015,86,"2","4WE",67,1000,2,14,11.9285714285714
"3538",3538,100257605,5,"J15-0182","2015-06-02 18:31:00",545,86.25,44.53867,-60.9615,2015,90,"2","4WE",67,1000,0,1,30
"3539",3539,100257606,6,"J15-0182","2015-06-02 20:18:00",607,74,44.57917,-60.8945,2015,99,"2","4WE",67,1000,0,6,7.83333333333333
"3540",3540,100257607,7,"J15-0182","2015-06-03 00:19:00",646,150,44.82917,-60.53983,2015,87,"2","4WE",67,1000,4,0,NA
"3541",3541,100257639,39,"J15-0182","2015-06-10 17:22:00",438,171.5,44.183,-60.21117,2015,151,"3","4WE",67,1000,4,13,25.6923076923077
"3542",3542,100257640,40,"J15-0182","2015-06-10 20:28:00",511,110,44.17617,-60.53583,2015,125,"3","4WE",67,1000,0,2,19
"3543",3543,100257641,41,"J15-0182","2015-06-10 21:40:00",564,97,44.17117,-60.59167,2015,169,"3","4WE",67,1000,0,4,17.75
"3544",3544,100257642,42,"J15-0182","2015-06-11 13:09:00",301,61.75,44.0065,-61.12333,2015,40,"2","4WF",67,1000,1,0,NA
"3545",3545,100257643,43,"J15-0182","2015-06-11 14:22:00",346,59,43.9515,-61.0975,2015,30,"1","4WF",67,1000,7,0,NA
"3546",3546,100257644,44,"J15-0182","2015-06-11 15:35:00",384,57.5,43.88933,-61.1395,2015,172,"3","4WF",67,1000,0,1,73
"3547",3547,100257645,45,"J15-0182","2015-06-11 16:53:00",436,61,43.91067,-61.19933,2015,35,"2","4WF",67,1000,5,0,NA
"3548",3548,100257646,1,"J15-0183","2015-06-06 14:39:00",399,376.75,44.42033,-57.25933,2015,284,"3","4VC",70,1000,72,28,12.6071428571429
"3549",3549,100257658,13,"J15-0183","2015-06-08 12:15:00",326,399,44.68367,-56.5675,2015,72,"3","4VC",70,1000,12,5,13.4
"3550",3550,100257659,14,"J15-0183","2015-06-08 14:37:00",435,392.5,44.634,-56.622,2015,128,"3","4VC",70,1000,21,15,17.8666666666667
"3551",3551,100257660,15,"J15-0183","2015-06-08 16:55:00",539,382.5,44.5845,-56.6615,2015,147,"3","4VC",70,1000,55,15,24.3333333333333
"3552",3552,100257661,16,"J15-0183","2015-06-08 19:08:00",636,384.5,44.60883,-56.56833,2015,179,"3","4VC",70,1000,126,15,25.6666666666667
"3553",3553,100257663,18,"J15-0183","2015-06-09 12:24:00",327,405.25,44.70317,-56.75333,2015,150,"3","4VC",70,1000,17,8,16.5
"3554",3554,100257664,19,"J15-0183","2015-06-09 14:50:00",443,407.75,44.6645,-56.77517,2015,165,"3","4VC",70,1000,29,10,16.4
"3555",3555,100257665,20,"J15-0183","2015-06-09 17:30:00",563,420,44.64383,-56.87933,2015,137,"3","4VC",70,1000,2,15,20.6
"3556",3556,100257666,21,"J15-0183","2015-06-09 19:52:00",668,418.25,44.6165,-56.93567,2015,161,"3","4VC",70,1000,6,15,19.4
"3557",3557,100257668,23,"J15-0183","2015-06-10 12:25:00",348,428,44.84117,-57.13283,2015,152,"3","4VC",70,1000,32,12,9.66666666666667
"3558",3558,100257695,50,"J15-0183","2015-06-15 15:32:00",475,80.75,45.36833,-58.894,2015,63,"1","4VC",70,1000,3,0,NA
"3559",3559,100257696,51,"J15-0183","2015-06-15 17:40:00",551,95.5,45.34783,-59.012,2015,71,"1","4VC",70,1000,0,4,12.25
"3560",3560,100257697,52,"J15-0183","2015-06-15 20:06:00",586,96,45.22367,-59.27667,2015,173,"3","4VB",70,1000,0,0,NA
"3561",3561,100257698,53,"J15-0183","2015-06-15 22:12:00",657,102.5,45.232,-59.431,2015,64,"1","4VB",70,1000,0,0,NA
"3562",3562,100257699,54,"J15-0183","2015-06-16 11:12:00",429,220,44.82867,-59.68333,2015,95,"2","4VC",70,1000,3,5,20.4
"3563",3563,100257700,55,"J15-0183","2015-06-16 13:14:00",505,220,44.79617,-59.8115,2015,148,"3","4VC",70,1000,4,7,22.5714285714286
"3564",3564,100257701,56,"J15-0183","2015-06-16 15:44:00",602,249,44.79517,-59.91733,2015,164,"3","4VC",70,1000,9,16,15.1875
"3565",3565,100258034,1,"J15-0180B","2015-06-05 14:50:00",360,238.5,47.27783,-60.27467,2015,316,"2","4VN",6,990,141,40,16.1
"3566",3566,100258035,2,"J15-0180B","2015-06-05 19:00:00",555,231.75,47.23933,-60.23933,2015,315,"2","4VN",6,990,77,19,20.6315789473684
"3567",3567,100258036,3,"J15-0180B","2015-06-06 14:25:00",355,217,47.13417,-60.17933,2015,324,"2","4VN",6,990,39,42,20.1190476190476
"3568",3568,100258037,4,"J15-0180B","2015-06-06 17:50:00",470,262.25,47.082,-60.04533,2015,323,"2","4VN",6,990,18,11,32.9090909090909
"3569",3569,100258038,1,"J15-0180C","2015-06-12 12:40:00",280,139.25,46.98967,-60.13783,2015,322,"2","4VN",6,990,15,15,14.0666666666667
"3570",3570,100258039,2,"J15-0180C","2015-06-12 16:20:00",405,165,46.87683,-59.9075,2015,321,"2","4VN",6,990,22,32,10.65625
"3571",3571,100258040,3,"J15-0180C","2015-06-12 19:20:00",550,130.25,46.81717,-59.87483,2015,320,"2","4VN",6,990,26,13,29.4615384615385
"3572",3572,100258114,6,"J15-0207","2015-06-26 13:44:00",360,100.25,43.97,-52.17933,2015,201,"1","3OE",70,1000,492,2,12.5
"3573",3573,100258115,7,"J15-0207","2015-06-26 19:16:00",567,406.75,43.7305,-52.296,2015,211,"3","3OE",70,1000,251,13,18.6153846153846
"3574",3574,100258118,10,"J15-0207","2015-06-26 17:06:00",335,393.5,43.7395,-52.25967,2015,231,"3","3OE",70,1000,66,2,16.5
"3575",3575,100258120,12,"J15-0207","2015-06-27 18:01:00",685,490.5,43.59317,-52.12417,2015,229,"3","3OE",70,1000,218,9,35.4444444444444
"3576",3576,100258122,14,"J15-0207","2015-06-27 20:58:00",795,497.75,43.54983,-52.07167,2015,214,"3","3OE",70,1000,130,10,18.6
"3577",3577,100258130,22,"J15-0207","2015-06-29 20:41:00",641,68.5,44.11783,-50.74567,2015,203,"2","3NC",70,1000,330,30,27.4333333333333
"3578",3578,100258131,23,"J15-0207","2015-06-29 18:18:00",446,66,44.0865,-50.65067,2015,202,"2","3NC",70,1000,292,17,16.5294117647059
"3579",3579,100258132,24,"J15-0207","2015-06-29 15:29:00",235,68,44.11317,-50.57817,2015,207,"3","3NC",70,1000,271,18,30.9444444444444
"3580",3580,100258135,27,"J15-0207","2015-06-30 18:27:00",776,57.5,44.46183,-50.223,2015,212,"3","3NC",70,1000,234,12,24.4166666666667
"3581",3581,100258136,28,"J15-0207","2015-06-30 16:40:00",641,58,44.47467,-50.29467,2015,230,"3","3NC",70,1000,177,7,30.8571428571429
"3582",3582,100258138,30,"J15-0207","2015-06-30 12:34:00",306,59,44.615,-50.31167,2015,213,"3","3NC",70,1000,126,2,65.5
"3583",3583,100258139,31,"J15-0207","2015-07-01 12:16:00",393,80.5,43.95617,-51.3075,2015,209,"3","3OE",70,1000,218,0,NA
"3584",3584,100258140,32,"J15-0207","2015-07-01 14:38:00",501,77.5,43.878,-51.32333,2015,219,"3","3OE",70,1000,74,0,NA
"3585",3585,100258141,33,"J15-0207","2015-07-01 17:24:00",586,76,43.7065,-51.247,2015,221,"1","3OE",70,1000,128,0,NA
"3586",3586,100258142,34,"J15-0207","2015-07-01 19:46:00",675,80,43.73983,-51.416,2015,223,"2","3OE",70,1000,128,1,15
"3587",3587,100258150,42,"J15-0207","2015-07-03 12:22:00",453,101.25,44.38117,-52.6715,2015,205,"2","3OD",70,1000,267,16,14.4375
"3588",3588,100258152,44,"J15-0207","2015-07-03 16:44:00",659,109.5,44.43467,-52.80217,2015,222,"2","3OD",70,1000,268,13,10.6153846153846
"3589",3589,100258153,45,"J15-0207","2015-07-03 19:08:00",734,113,44.4825,-52.97833,2015,215,"3","3OD",70,1000,301,10,8.1
"3590",3590,100258154,46,"J15-0207","2015-07-03 22:13:00",842,359,44.37833,-53.07983,2015,204,"2","3OC",70,1000,89,8,23.875
"3591",3591,100259077,1,"J15-0305","2015-06-25 23:45:00",944,631.5,42.7775,-62.75483,2015,144,"3","4WL",31,970,10,3,20.3333333333333
"3592",3592,100259078,2,"J15-0305","2015-06-25 19:10:00",535,639,42.861,-62.399,2015,146,"3","4WL",31,970,11,3,19
"3593",3593,100259079,3,"J15-0305","2015-06-26 23:50:00",873,433.75,42.79383,-63.08183,2015,351,"3","4WL",31,970,75,2,10.5
"3594",3594,100259080,4,"J15-0305","2015-06-26 16:25:00",392,463.5,42.79633,-63.00417,2015,159,"3","4WL",31,970,111,3,21.6666666666667
"3595",3595,100259081,5,"J15-0305","2015-06-27 15:02:00",409,406,42.45167,-64.73917,2015,43,"2","4XN",31,970,19,0,NA
"3596",3596,100259082,6,"J15-0305","2015-06-27 19:25:00",578,434.5,42.51583,-64.5545,2015,21,"1","4XN",31,970,13,0,NA
"3597",3597,100259083,7,"J15-0305","2015-06-28 21:00:00",630,442.5,42.4045,-65.3025,2015,34,"2","4XN",31,970,8,1,8
"3598",3598,100259084,8,"J15-0305","2015-06-29 14:00:00",1800,128.5,42.64367,-64.815,2015,26,"1","4XN",31,970,27,1,15
"3599",3599,100259774,1,"J15-0190A","2015-06-15 14:15:00",375,395.75,43.41333,-60.42333,2015,124,"3","4WG",68,1000,105,5,11.4
"3600",3600,100259775,2,"J15-0190A","2015-06-15 16:51:00",460,386.5,43.372,-60.57433,2015,74,"2","4WG",68,1000,28,8,11.75
"3601",3601,100259776,3,"J15-0190A","2015-06-15 19:45:00",541,329,43.271,-60.83217,2015,73,"2","4WG",68,1000,309,3,13
"3602",3602,100259777,1,"J15-0190B","2015-06-18 14:17:00",374,152,44.13917,-63.20467,2015,69,"1","4WK",68,1000,39,4,14.5
"3603",3603,100259778,2,"J15-0190B","2015-06-18 16:51:00",431,152.75,44.3075,-63.207,2015,77,"2","4WK",68,1000,30,22,11.7727272727273
"3604",3604,100259779,3,"J15-0190B","2015-06-18 19:11:00",507,152.5,44.336,-63.06983,2015,97,"2","4WK",68,1000,19,28,8.35714285714286
"3605",3605,100259780,4,"J15-0190B","2015-06-18 23:18:00",700,120.25,44.3665,-63.23483,2015,102,"2","4WK",68,1000,69,20,15.3
"3606",3606,100259787,1,"J15-0190D","2015-07-18 14:09:00",369,144,43.28233,-63.18217,2015,92,"2","4WL",68,1000,108,6,9.5
"3607",3607,100259788,2,"J15-0190D","2015-07-18 16:40:00",386,105,43.24833,-62.77567,2015,312,"2","4WL",68,1000,140,15,11.9333333333333
"3608",3608,100259789,3,"J15-0190D","2015-07-19 14:06:00",366,166,43.63967,-62.7265,2015,121,"3","4WL",68,1000,68,0,NA
"3609",3609,100259790,4,"J15-0190D","2015-07-19 15:38:00",423,221.5,43.67483,-62.815,2015,141,"3","4WL",68,1000,132,0,NA
"3610",3610,100261021,1,"J15-0220C","2015-07-21 11:05:00",1526,91,46.4885,-60.1885,2015,181,"1","4VN",6,900,5,0,NA
"3611",3611,100261022,2,"J15-0220C","2015-07-21 15:08:00",1627,51,46.4255,-59.9145,2015,184,"1","4VN",6,900,3,0,NA
"3612",3612,100261023,3,"J15-0220C","2015-07-22 12:30:00",240,315.5,46.18483,-58.711,2015,190,"3","4VN",6,1000,8,0,NA
"3613",3613,100261024,4,"J15-0220C","2015-07-22 14:37:00",322,195.25,46.1645,-58.77317,2015,189,"3","4VN",6,1000,29,4,15.25
"3614",3614,100261025,5,"J15-0220C","2015-07-22 17:23:00",398,206.75,46.06233,-58.776,2015,186,"2","4VN",6,1000,112,31,9
"3615",3615,100261026,6,"J15-0220C","2015-07-24 12:13:00",238,59.25,46.09233,-59.42967,2015,182,"1","4VN",6,1000,2,0,NA
"3616",3616,100261027,7,"J15-0220C","2015-07-24 15:10:00",320,99.25,46.094,-59.207,2015,180,"1","4VN",6,1000,19,0,NA
"3617",3617,100261218,1,"J15-0300","2015-06-18 20:45:00",765,100.25,43.2,-64.31667,2015,25,"1","4XN",48,1050,14,43,13.6511627906977
"3618",3618,100261219,2,"J15-0300","2015-06-18 15:30:00",353,97.75,43.33883,-64.20567,2015,58,"2","4XN",48,1050,34,15,14.2
"3619",3619,100261220,3,"J15-0300","2015-06-19 14:50:00",410,123.25,43.1355,-63.72567,2015,54,"2","4XN",48,1050,53,17,9.11764705882353
"3620",3620,100261221,4,"J15-0300","2015-06-19 19:40:00",620,94.75,43.13533,-63.905,2015,45,"2","4XN",48,1050,39,5,7.2
"3621",3621,100261222,5,"J15-0300","2015-06-20 14:34:00",394,95.5,42.97567,-64.03633,2015,41,"2","4XN",48,1050,13,7,11.2857142857143
"3622",3622,100261223,6,"J15-0300","2015-06-20 19:30:00",642,95.5,43.05467,-64.06717,2015,39,"2","4XN",48,1050,22,5,8.4
"3623",3623,100261224,7,"J15-0300","2015-06-21 14:21:00",381,115,44.0415,-64.2905,2015,310,"1","4XM",48,1050,9,6,12.3333333333333
"3624",3624,100261225,1,"J15-0302","2015-07-01 14:28:00",388,93.25,44.22267,-61.26117,2015,11,"1","4WH",25,1000,19,7,11.2857142857143
"3625",3625,100261226,2,"J15-0302","2015-07-01 17:10:00",451,148.25,44.3775,-61.35317,2015,80,"2","4WH",25,1000,25,3,5.66666666666667
"3626",3626,100261228,4,"J15-0302","2015-07-01 19:41:00",482,84.25,44.25083,-61.20817,2015,133,"3","4WH",25,1000,16,24,9.83333333333333
"3627",3627,100261229,5,"J15-0302","2015-07-02 16:00:00",432,109.5,44.04267,-61.608,2015,153,"3","4WH",25,1000,4,8,9.875
"3628",3628,100261230,6,"J15-0302","2015-07-02 19:18:00",508,101.5,44.15683,-61.76017,2015,91,"2","4WH",25,1000,3,4,6.75
"3629",3629,100261231,7,"J15-0302","2015-07-02 21:59:00",577,89.25,44.0165,-61.707,2015,162,"3","4WH",25,1000,4,1,7
"3630",3630,100261232,8,"J15-0302","2015-07-03 15:39:00",411,110,43.91967,-62.17133,2015,140,"3","4WL",25,1000,16,10,8.9
"3631",3631,100261234,10,"J15-0302","2015-07-04 15:28:00",395,116.5,44.189,-62.46483,2015,23,"1","4WK",25,1000,153,17,8.23529411764706
"3632",3632,100261235,11,"J15-0302","2015-07-04 18:06:00",483,149.5,44.15367,-62.45317,2015,145,"3","4WK",25,1000,39,0,NA
"3633",3633,100261236,12,"J15-0302","2015-07-04 19:58:00",536,132,44.16583,-62.55817,2015,155,"3","4WK",25,1000,191,1,8
"3634",3634,100261237,13,"J15-0302","2015-07-05 14:12:00",369,172,44.1375,-63.023,2015,66,"1","4WK",25,1050,178,1,9
"3635",3635,100261238,1,"J15-0303","2015-06-22 14:21:00",448,124.5,43.65333,-66.90667,2015,297,"1","4XQ",56,500,79,4,5.25
"3636",3636,100261239,2,"J15-0303","2015-06-22 16:28:00",494,195.75,43.59067,-66.95183,2015,372,"1","4XQ",56,500,104,0,NA
"3637",3637,100261240,3,"J15-0303","2015-06-22 19:38:00",515,194.5,43.3355,-66.88133,2015,265,"1","4XQ",56,500,111,0,NA
"3638",3638,100261241,4,"J15-0303","2015-06-23 13:45:00",405,219.5,42.8415,-67.03617,2015,279,"2","4XP",56,500,72,0,NA
"3639",3639,100261242,5,"J15-0303","2015-06-23 15:41:00",466,222,42.93133,-66.99617,2015,272,"1","4XP",56,500,110,0,NA
"3640",3640,100261243,6,"J15-0303","2015-06-23 17:49:00",529,203,43.01317,-67.0355,2015,273,"1","4XQ",56,500,107,0,NA
"3641",3641,100261244,7,"J15-0303","2015-06-24 13:17:00",402,129,43.092,-66.7655,2015,275,"1","4XQ",56,500,91,1,5
"3642",3642,100261245,8,"J15-0303","2015-06-24 15:21:00",469,128,43.13533,-66.6435,2015,277,"2","4XQ",56,500,123,1,6
"3643",3643,100261249,12,"J15-0303","2015-06-25 14:07:00",455,74.25,43.22017,-66.16733,2015,278,"2","4XQ",56,500,8,8,9.25
"3644",3644,100261252,15,"J15-0303","2015-06-25 19:15:00",621,61,43.35567,-66.46017,2015,274,"1","4XQ",56,500,11,5,12
"3645",3645,100261255,18,"J15-0303","2015-06-26 14:17:00",453,76.75,43.62867,-66.44483,2015,373,"1","4XQ",56,500,0,1,20
"3646",3646,100261259,22,"J15-0303","2015-06-26 17:20:00",467,73,43.76883,-66.45067,2015,298,"1","4XQ",56,500,6,12,7.41666666666667
"3647",3647,100261261,1,"J15-0306","2015-06-11 18:24:00",369,605.75,42.76367,-63.4495,2015,353,"1","4XN",31,970,43,3,15.6666666666667
"3648",3648,100261262,2,"J15-0306","2015-06-12 00:23:00",680,635.5,42.766,-63.36417,2015,352,"3","4XN",31,970,45,5,12.4
"3649",3649,100261263,3,"J15-0306","2015-06-12 23:45:00",811,617.5,42.77333,-63.23233,2015,123,"3","4WL",31,970,105,4,12.25
"3650",3650,100261264,4,"J15-0306","2015-06-12 17:33:00",391,617.25,42.77733,-63.13783,2015,132,"3","4WL",31,970,44,6,10.8333333333333
"3651",3651,100261265,5,"J15-0306","2015-06-14 02:07:00",904,117.25,42.81817,-64.1425,2015,306,"2","4XN",31,970,33,90,10.2222222222222
"3652",3652,100261266,6,"J15-0306","2015-06-15 22:38:00",850,113,42.75367,-64.4655,2015,13,"1","4XN",31,970,32,1,3
"3653",3653,100261267,7,"J15-0306","2015-06-15 18:05:00",502,111.25,42.76333,-64.672,2015,52,"2","4XN",31,970,13,16,5.6875
"3654",3654,100261268,1,"J15-0307","2015-06-24 15:53:00",473,89,43.41133,-65.425,2015,308,"2","4XO",49,1020,12,1,29
"3655",3655,100261269,2,"J15-0307","2015-06-24 20:35:00",524,82.5,43.45617,-65.84183,2015,307,"1","4XO",49,1020,6,11,10.6363636363636
"3656",3656,100261277,1,"J15-0314","2015-07-10 14:11:00",371,87.75,42.58317,-65.81983,2015,358,"2","4XP",76,990,64,6,7.66666666666667
"3657",3657,100261278,2,"J15-0314","2015-07-10 16:47:00",502,82.25,42.60467,-65.88167,2015,359,"1","4XP",76,990,94,17,12.7647058823529
"3658",3658,100261279,3,"J15-0314","2015-07-10 19:17:00",620,81,42.617,-65.947,2015,9,"1","4XP",76,990,71,14,9
"3659",3659,100261280,4,"J15-0314","2015-07-10 21:55:00",751,87.25,42.59683,-65.89367,2015,357,"2","4XP",76,990,53,10,10.3
"3660",3660,100261281,5,"J15-0314","2015-07-11 14:04:00",364,90.25,42.4905,-65.744,2015,2,"1","4XP",76,990,75,6,11.6666666666667
"3661",3661,100261282,6,"J15-0314","2015-07-11 16:28:00",479,91.75,42.51033,-65.6855,2015,355,"2","4XP",76,990,49,1,10
"3662",3662,100261283,7,"J15-0314","2015-07-11 19:04:00",606,94.25,42.517,-65.627,2015,12,"1","4XP",76,990,42,13,8.61538461538461
"3663",3663,100261284,8,"J15-0314","2015-07-11 21:54:00",750,94.5,42.58217,-65.602,2015,354,"2","4XP",76,990,197,25,16.28
"3664",3664,100261285,9,"J15-0314","2015-07-12 14:10:00",374,96,42.67517,-65.614,2015,356,"2","4XP",76,990,227,4,12.25
"3665",3665,100261286,10,"J15-0314","2015-07-12 19:11:00",601,97.75,42.718,-65.79233,2015,20,"1","4XP",76,990,187,4,14.25
"3666",3666,100262153,1,"J15-0304","2015-06-12 14:30:00",385,149,43.7795,-66.9095,2015,326,"2","4XQ",49,1020,160,13,8.76923076923077
"3667",3667,100262154,2,"J15-0304","2015-06-12 17:16:00",483,140.5,43.75983,-66.9255,2015,327,"2","4XQ",49,1020,228,6,7.33333333333333
"3668",3668,100262155,3,"J15-0304","2015-06-12 21:04:00",629,134.25,43.85483,-66.745,2015,328,"2","4XQ",49,1020,9,33,10.3030303030303
"3669",3669,100262156,4,"J15-0304","2015-06-13 14:26:00",383,123,43.9605,-66.711,2015,329,"2","4XQ",49,1020,12,15,9.13333333333333
"3670",3670,100262157,5,"J15-0304","2015-06-13 18:26:00",520,168.25,44.02367,-66.941,2015,330,"2","5YB",49,1020,9,2,20
"3671",3671,100262158,6,"J15-0304","2015-06-13 21:50:00",643,158,44.13517,-66.80833,2015,331,"2","5YB",49,1020,12,2,17.5
"3672",3672,100262159,7,"J15-0304","2015-06-14 15:27:00",429,115,44.18717,-66.6045,2015,332,"1","4XR",49,1020,3,36,13.1944444444444
"3673",3673,100262160,8,"J15-0304","2015-06-14 18:53:00",554,118.75,44.1805,-66.679,2015,333,"1","4XR",49,1020,2,15,15
"3674",3674,100262161,9,"J15-0304","2015-06-14 23:22:00",679,136.75,44.398,-66.325,2015,334,"2","4XR",49,1020,0,21,15.7619047619048
"3675",3675,100262162,10,"J15-0304","2015-06-15 14:18:00",378,120.5,44.52833,-66.2205,2015,335,"2","4XR",49,1020,2,2,13.5
"3676",3676,100262163,11,"J15-0304","2015-06-15 17:24:00",477,87.75,44.55933,-66.172,2015,370,"2","4XR",49,1020,0,12,15.8333333333333
"3677",3677,100262164,12,"J15-0304","2015-06-16 18:06:00",594,103.25,44.64717,-66.12033,2015,336,"1","4XR",49,1020,3,28,19.5357142857143
"3678",3678,100262165,1,"J15-0309","2015-06-10 17:15:00",375,202.25,44.77667,-58.80767,2015,175,"3","4VC",74,1000,0,2,15
"3679",3679,100262166,2,"J15-0309","2015-06-10 19:00:00",420,144.5,44.7575,-58.63483,2015,149,"3","4VC",74,1000,2,1,19
"3680",3680,100262167,3,"J15-0309","2015-06-10 22:37:00",527,54,44.61,-58.39583,2015,70,"1","4VC",74,1000,0,1,23
"3681",3681,100262168,4,"J15-0309","2015-06-10 21:20:00",420,57,44.65233,-58.34833,2015,103,"1","4VC",74,1000,0,0,NA
"3682",3682,100262169,5,"J15-0309","2015-06-11 16:30:00",406,419,44.881,-56.72567,2015,75,"2","4VC",74,1000,2,2,13.5
"3683",3683,100262170,6,"J15-0309","2015-06-11 19:10:00",458,405,45.027,-56.56067,2015,192,"1","3PS",74,1000,8,3,19.3333333333333
"3684",3684,100262171,7,"J15-0309","2015-06-11 19:50:00",491,406,45.02867,-56.57867,2015,94,"2","3PS",74,1000,10,3,7.33333333333333
"3685",3685,100262172,8,"J15-0309","2015-06-11 20:40:00",535,410,45.0305,-56.59733,2015,143,"3","3PS",74,1000,8,3,19.6666666666667
"3686",3686,100262173,9,"J15-0309","2015-06-12 16:20:00",389,196,44.89383,-56.09417,2015,235,"3","3PS",74,1000,302,2,8
"3687",3687,100262174,10,"J15-0309","2015-06-12 19:00:00",480,153,44.9315,-55.93067,2015,196,"3","3PS",74,1000,8,1,11
"3688",3688,100262175,11,"J15-0309","2015-06-12 18:05:00",418,151,44.93183,-55.9115,2015,171,"3","3PS",74,1000,39,0,NA
"3689",3689,100262176,12,"J15-0309","2015-06-13 17:03:00",528,433,44.9475,-55.313,2015,237,"3","3PS",74,1000,41,44,19.4772727272727
"3690",3690,100262178,14,"J15-0309","2015-06-13 19:40:00",601,390.5,45.064,-55.14883,2015,191,"1","3PS",74,1000,203,26,16.5769230769231
"3691",3691,100262179,15,"J15-0309","2015-06-13 23:05:00",680,164.5,45.2905,-55.3545,2015,193,"2","3PS",74,1000,29,8,7.5
"3692",3692,100262180,16,"J15-0309","2015-06-14 00:30:00",705,123.5,45.2575,-55.50733,2015,194,"2","3PS",74,1000,116,2,4
"3693",3693,100262184,20,"J15-0309","2015-06-15 00:45:00",609,353.5,44.99967,-54.78517,2015,236,"3","3PS",74,1000,112,35,18.0857142857143
"3694",3694,100262186,22,"J15-0309","2015-06-15 18:20:00",447,397.75,44.9885,-54.59183,2015,239,"3","3PS",74,1000,31,38,17.9473684210526
"3695",3695,100262190,26,"J15-0309","2015-06-16 17:00:00",540,83.5,44.95667,-53.48417,2015,200,"1","3OC",74,1000,194,0,NA
"3696",3696,100262191,27,"J15-0309","2015-06-16 18:40:00",578,96,44.82833,-53.4505,2015,206,"3","3OC",74,1000,194,0,NA
"3697",3697,100262192,28,"J15-0309","2015-06-16 20:45:00",625,98,44.79217,-53.64433,2015,228,"3","3OC",74,1000,77,7,23
"3698",3698,100262193,29,"J15-0309","2015-06-16 21:40:00",672,97,44.77833,-53.6445,2015,227,"3","3OC",74,1000,77,10,21.4
"3699",3699,100262194,30,"J15-0309","2015-06-16 23:00:00",713,95,44.6845,-53.65967,2015,208,"3","3OC",74,1000,39,7,11.5714285714286
"3700",3700,100262195,31,"J15-0309","2015-06-17 01:45:00",865,536,44.5915,-53.92983,2015,210,"3","3OC",74,1000,81,37,21.2432432432432
"3701",3701,100262198,34,"J15-0309","2015-06-17 23:45:00",732,333,44.9585,-54.4395,2015,217,"3","3OC",74,1000,20,11,13.9090909090909
"3702",3702,100262211,1,"J15-0310","2015-07-12 14:26:00",386,584.25,42.76617,-63.732,2015,62,"3","4XN",46,935,25,2,15.5
"3703",3703,100262212,2,"J15-0310","2015-07-12 20:05:00",647,568,42.76367,-63.53383,2015,61,"3","4XN",46,935,41,11,12.6363636363636
"3704",3704,100262213,3,"J15-0310","2015-07-13 14:50:00",360,141.5,43.09833,-63.10467,2015,83,"2","4WL",46,865,69,0,NA
"3705",3705,100262215,5,"J15-0310","2015-07-14 16:29:00",449,99.5,43.2385,-62.52817,2015,139,"3","4WL",46,935,42,18,10.5
"3706",3706,100262216,6,"J15-0310","2015-07-14 21:33:00",676,98,43.335,-62.696,2015,170,"3","4WL",46,935,23,51,17.5882352941176
"3707",3707,100262217,7,"J15-0310","2015-07-15 16:37:00",443,92,43.48133,-62.50583,2015,76,"2","4WL",46,935,6,31,11.6129032258065
"3708",3708,100262218,8,"J15-0310","2015-07-16 15:51:00",462,188,43.54233,-62.98617,2015,60,"2","4WL",46,700,13,0,NA
"3709",3709,100262219,9,"J15-0310","2015-07-16 18:50:00",605,235.5,43.57717,-63.05833,2015,154,"3","4WL",46,700,10,0,NA
